-1
           JDAY!            LAT!            LON!          PRESS!           TEMP!             O3!             CO!            H2O!             NO!           JO1D!           JNO2!            NO2!           HCHO!           C2H6!           C3H8!         IC4H10!         NC4H10!           C2H4!           C3H6!           C5H8!          CH3OH!         C2H5OH!       CH3COCH3!            MEK!            MVK!           MACR!            PAN!           C2H2!        APINENE!        BPINENE!       LIMONENE!         IC5H12!         NC5H12!          M22C4!           CHEX!          M23C4!           M2PE!           M3PE!         NC6H14!         NC8H18!       TBUT2ENE!        BUT1ENE!      MEPROPENE!       CBUT2ENE!           C4H6!        BENZENE!        TOLUENE!          EBENZ!           MXYL!           PXYL!           OXYL!            NOx!
 2.29453500e+02! 1.25780000e+01! 2.62780000e+00! 6.96750000e+02! 2.83060000e+02! 3.12710000e-08! 7.64460000e-08! 8.02040000e-03! 1.71790000e-11! 9.32030000e-05! 1.06360000e-02! 0.00000000e+00! 0.00000000e+00! 5.41775569e-10! 2.94820279e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 7.47539964e-12! 0.00000000e+00! 0.00000000e+00! 9.84210047e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.44135268e-11! 9.42012874e-12! 2.07570610e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.84100000e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29454200e+02! 1.25090000e+01! 2.61510000e+00! 6.98000000e+02! 2.82490000e+02! 3.38890000e-08! 8.43950000e-08! 9.82220000e-03! 2.06650000e-12! 9.32830000e-05! 1.08010000e-02! 0.00000000e+00! 0.00000000e+00! 5.82196069e-10! 3.67525801e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.96720018e-11! 0.00000000e+00! 0.00000000e+00! 1.03959996e-09! 0.00000000e+00! 1.89356707e-11! 8.50733026e-12! 3.99999964e-11! 2.08833541e-11! 1.53707602e-11! 9.78963872e-12! 2.13530044e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.17050006e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29455600e+02! 1.23710000e+01! 2.62490000e+00! 7.44300000e+02! 2.84540000e+02! 3.26530000e-08! 1.00380000e-07! 1.61460000e-02! 1.83030000e-11! 9.33470000e-05! 1.12930000e-02! 0.00000000e+00! 0.00000000e+00! 6.63479272e-10! 5.13732598e-11! 1.19761614e-11! 1.28911170e-11! 6.41270231e-11! 1.31267393e-11! 4.47210012e-11! 0.00000000e+00! 0.00000000e+00! 1.10999998e-09! 0.00000000e+00! 4.59360570e-11! 2.06379393e-11! 0.00000000e+00! 1.33195871e-10! 1.55208710e-11! 9.84758369e-12! 2.14464592e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 6.38520001e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29456300e+02! 1.23030000e+01! 2.63680000e+00! 7.69980000e+02! 2.86610000e+02! 3.25940000e-08! 1.04150000e-07! 1.75590000e-02! 3.05530000e-11! 1.00060000e-04! 1.23430000e-02! 0.00000000e+00! 0.00000000e+00! 6.82649604e-10! 5.48214911e-11! 1.48656400e-11! 2.04912493e-11! 8.18761794e-11! 1.69617705e-11! 3.31640028e-11! 0.00000000e+00! 0.00000000e+00! 1.04169995e-09! 0.00000000e+00! 2.78490894e-11! 1.25119099e-11! 5.09999959e-11! 1.59684363e-10! 1.51772709e-11! 9.71494846e-12! 2.12325435e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 6.67539982e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29456900e+02! 1.22340000e+01! 2.63390000e+00! 7.97640000e+02! 2.87970000e+02! 3.01980000e-08! 1.06270000e-07! 2.01560000e-02! 3.68400000e-11! 8.43780000e-05! 1.09630000e-02! 0.00000000e+00! 0.00000000e+00! 6.93429758e-10! 5.67605511e-11! 1.64904913e-11! 2.47650615e-11! 9.18571399e-11! 1.91183406e-11! 4.77379976e-11! 0.00000000e+00! 0.00000000e+00! 1.14419996e-09! 0.00000000e+00! 4.09025071e-11! 1.83764896e-11! 5.09999959e-11! 1.74579726e-10! 1.56105684e-11! 9.88220877e-12! 2.15023017e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 8.65409966e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29491000e+02! 1.13760000e+01! 2.58470000e+00! 5.60090000e+02! 2.73030000e+02! 6.15630000e-08! 7.28480000e-08! 1.40720000e-03! 1.13760000e-11! 1.15260000e-04! 1.36460000e-02! 0.00000000e+00! 2.14500001e-10! 5.23479871e-10! 2.61911170e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.39999999e-11! 0.00000000e+00! 0.00000000e+00! 6.72000011e-10! 0.00000000e+00! 5.72699978e-11! 2.57299997e-11! 1.13999997e-10! 0.00000000e+00! 1.49048170e-11! 9.60977652e-12! 2.10629240e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29491700e+02! 1.14500000e+01! 2.59220000e+00! 5.60040000e+02! 2.72870000e+02! 5.95850000e-08! 7.66230000e-08! 2.59390000e-03! 5.86160000e-11! 1.23990000e-04! 1.45020000e-02! 0.00000000e+00! 2.32000003e-10! 5.42675571e-10! 2.96439193e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 6.60329985e-11! 0.00000000e+00! 0.00000000e+00! 6.40229980e-10! 0.00000000e+00! 1.89128990e-11! 8.49709973e-12! 0.00000000e+00! 0.00000000e+00! 1.61544944e-11! 1.00921745e-11! 2.18409336e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 5.11480008e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29492400e+02! 1.15250000e+01! 2.60060000e+00! 5.59960000e+02! 2.72610000e+02! 5.63750000e-08! 7.99350000e-08! 3.36980000e-03! 5.67620000e-11! 1.28580000e-04! 1.49900000e-02! 0.00000000e+00! 2.50999999e-10! 5.59517044e-10! 3.26732391e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.29020006e-11! 0.00000000e+00! 0.00000000e+00! 6.56510013e-10! 0.00000000e+00! 3.95901281e-12! 1.77868690e-12! 9.69999983e-11! 0.00000000e+00! 1.45748639e-11! 9.48240878e-12! 2.08575032e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.48690001e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29493100e+02! 1.16010000e+01! 2.60900000e+00! 5.59960000e+02! 2.73120000e+02! 5.98770000e-08! 7.43620000e-08! 6.71060000e-04! 5.29430000e-11! 1.29080000e-04! 1.49710000e-02! 0.00000000e+00! 2.59500005e-10! 5.31178546e-10! 2.75758964e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.61310010e-11! 0.00000000e+00! 0.00000000e+00! 6.22439988e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.14999996e-10! 0.00000000e+00! 1.46708652e-11! 9.51946594e-12! 2.09172714e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 7.86889976e-13! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29493700e+02! 1.16780000e+01! 2.61570000e+00! 5.59900000e+02! 2.73180000e+02! 6.02180000e-08! 7.45090000e-08! 1.52280000e-03! 4.03260000e-11! 1.26580000e-04! 1.46160000e-02! 0.00000000e+00! 2.59500005e-10! 5.72409953e-10! 2.59200005e-11! 4.04000011e-12! 2.49999999e-12! 1.11000003e-11! 6.40999970e-12! 3.28849968e-11! 5.89219951e-10! 0.00000000e+00! 5.75050008e-10! 1.08709999e-10! 9.94289980e-12! 4.46709987e-12! 0.00000000e+00! 7.07600020e-11! 1.51689772e-11! 9.71174616e-12! 2.12273792e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.13999997e-12! 0.00000000e+00! 2.96000008e-12! 0.00000000e+00! 0.00000000e+00! 2.12459998e-11! 0.00000000e+00! 0.00000000e+00! 4.42500030e-12! 4.42500030e-12! 0.00000000e+00! 0.00000000e+00!
 2.29496500e+02! 1.19900000e+01! 2.61620000e+00! 5.60070000e+02! 2.73400000e+02! 6.28240000e-08! 7.09060000e-08! 9.16470000e-04! 1.10380000e-11! 1.18880000e-04! 1.36450000e-02! 0.00000000e+00! 2.23499996e-10! 5.43889989e-10! 2.16100002e-11! 0.00000000e+00! 0.00000000e+00! 4.57000019e-12! 3.31999987e-12! 4.15569974e-11! 3.66609992e-10! 0.00000000e+00! 5.20229970e-10! 7.63100000e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 5.95700017e-11! 1.54268022e-11! 9.81127159e-12! 2.13878932e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.19999972e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.89510005e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29497200e+02! 1.20670000e+01! 2.61310000e+00! 5.59970000e+02! 2.73410000e+02! 6.28810000e-08! 7.10990000e-08! 9.34420000e-04! 1.09460000e-11! 1.28210000e-04! 1.45630000e-02! 0.00000000e+00! 2.17500004e-10! 5.14586262e-10! 2.45913949e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.14099996e-11! 0.00000000e+00! 0.00000000e+00! 5.65260005e-10! 0.00000000e+00! 6.96761962e-12! 3.13037985e-12! 4.19999972e-11! 0.00000000e+00! 1.51251234e-11! 9.69481873e-12! 2.12000782e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.91310006e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29497900e+02! 1.21430000e+01! 2.60590000e+00! 5.60020000e+02! 2.73130000e+02! 6.09810000e-08! 7.25850000e-08! 1.38020000e-03! 1.06230000e-11! 1.16890000e-04! 1.34750000e-02! 0.00000000e+00! 2.15499993e-10! 5.22142496e-10! 2.59505629e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 5.52130008e-11! 0.00000000e+00! 0.00000000e+00! 6.72570000e-10! 0.00000000e+00! 1.73065798e-11! 7.77542006e-12! 1.12000000e-10! 0.00000000e+00! 1.58328073e-11! 9.96799778e-12! 2.16406598e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.02950001e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29498600e+02! 1.22190000e+01! 2.59910000e+00! 5.59910000e+02! 2.72690000e+02! 5.76960000e-08! 7.52570000e-08! 2.52730000e-03! 2.25910000e-11! 1.04960000e-04! 1.22420000e-02! 0.00000000e+00! 2.18499996e-10! 5.35729572e-10! 2.83945090e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.02789989e-11! 0.00000000e+00! 0.00000000e+00! 6.51159959e-10! 0.00000000e+00! 3.42736776e-12! 1.53983185e-12! 0.00000000e+00! 0.00000000e+00! 1.53888065e-11! 9.79660537e-12! 2.13642385e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29499300e+02! 1.22940000e+01! 2.59230000e+00! 5.60070000e+02! 2.72500000e+02! 5.62840000e-08! 7.61640000e-08! 3.11890000e-03! 2.87870000e-11! 1.05160000e-04! 1.22250000e-02! 0.00000000e+00! 2.25000005e-10! 5.70069991e-10! 2.69299999e-11! 2.33999994e-12! 3.09999986e-12! 1.15200002e-11! 3.95999986e-12! 2.44750002e-11! 7.84109999e-10! 0.00000000e+00! 5.93919969e-10! 1.56520005e-10! 0.00000000e+00! 0.00000000e+00! 9.29999966e-11! 7.28899996e-11! 1.49189393e-11! 9.61522788e-12! 2.10717138e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.46000008e-12! 0.00000000e+00! 3.89000030e-12! 0.00000000e+00! 0.00000000e+00! 2.96559999e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29500000e+02! 1.23700000e+01! 2.58480000e+00! 5.60020000e+02! 2.72910000e+02! 6.16750000e-08! 7.17010000e-08! 7.46040000e-04! 2.89540000e-11! 1.09710000e-04! 1.27320000e-02! 0.00000000e+00! 2.30999997e-10! 5.70069991e-10! 2.69299999e-11! 2.33999994e-12! 3.09999986e-12! 1.15200002e-11! 3.95999986e-12! 4.16669997e-11! 7.84109999e-10! 0.00000000e+00! 5.23170007e-10! 1.56520005e-10! 8.22272979e-12! 3.69426972e-12! 1.03999996e-10! 7.28899996e-11! 1.54300722e-11! 9.81253447e-12! 2.13899315e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.46000008e-12! 0.00000000e+00! 3.89000030e-12! 0.00000000e+00! 0.00000000e+00! 3.66669976e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29500700e+02! 1.24460000e+01! 2.57770000e+00! 5.60010000e+02! 2.72670000e+02! 6.01010000e-08! 7.28190000e-08! 1.24690000e-03! 1.20510000e-11! 1.05790000e-04! 1.23140000e-02! 0.00000000e+00! 2.34999992e-10! 5.23332377e-10! 2.61645931e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.40000007e-11! 0.00000000e+00! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29501400e+02! 1.25210000e+01! 2.57630000e+00! 5.63880000e+02! 2.73110000e+02! 6.03010000e-08! 7.29360000e-08! 8.52240000e-04! 1.57570000e-11! 1.04070000e-04! 1.26710000e-02! 0.00000000e+00! 2.33000008e-10! 5.23927346e-10! 2.62716064e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.40000007e-11! 0.00000000e+00! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29504200e+02! 1.23270000e+01! 2.61750000e+00! 6.06240000e+02! 2.77010000e+02! 6.24600000e-08! 6.55600000e-08! 2.03330000e-03! 3.35690000e-11! 1.09250000e-04! 1.20940000e-02! 0.00000000e+00! 2.25000005e-10! 4.86420570e-10! 1.95251471e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.12619991e-11! 0.00000000e+00! 0.00000000e+00! 6.78669954e-10! 0.00000000e+00! 3.86855391e-12! 1.73804591e-12! 0.00000000e+00! 0.00000000e+00! 1.48234151e-11! 9.57835287e-12! 2.10122440e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.21149991e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29504900e+02! 1.22520000e+01! 2.61720000e+00! 6.06490000e+02! 2.76740000e+02! 6.09110000e-08! 6.58460000e-08! 2.52880000e-03! 2.66610000e-11! 1.04910000e-04! 1.16700000e-02! 0.00000000e+00! 2.20000004e-10! 4.87874907e-10! 1.97867382e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 6.08840034e-10! 0.00000000e+00! 1.28726396e-11! 5.78335990e-12! 1.00000001e-10! 0.00000000e+00! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 7.68850001e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29505600e+02! 1.21780000e+01! 2.61580000e+00! 6.06540000e+02! 2.77090000e+02! 6.32710000e-08! 6.39810000e-08! 2.05730000e-03! 1.77310000e-11! 1.02080000e-04! 1.14020000e-02! 0.00000000e+00! 2.18999999e-10! 4.78391438e-10! 1.80809152e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.94920000e-11! 0.00000000e+00! 0.00000000e+00! 5.99700012e-10! 0.00000000e+00! 3.65361907e-12! 1.64148100e-12! 5.39999989e-11! 0.00000000e+00! 1.47707905e-11! 9.55803926e-12! 2.09794820e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 9.91800045e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29506300e+02! 1.21050000e+01! 2.61700000e+00! 6.06350000e+02! 2.76840000e+02! 6.14240000e-08! 6.57070000e-08! 2.28260000e-03! 6.48200000e-12! 1.04400000e-04! 1.16440000e-02! 0.00000000e+00! 2.24500002e-10! 4.87168084e-10! 1.96596003e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.72459998e-11! 0.00000000e+00! 0.00000000e+00! 6.94510005e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.47040158e-11! 9.53226300e-12! 2.09379094e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29506900e+02! 1.20320000e+01! 2.61610000e+00! 6.06360000e+02! 2.76740000e+02! 6.12860000e-08! 6.61790000e-08! 1.88910000e-03! 5.07920000e-12! 1.08150000e-04! 1.20300000e-02! 0.00000000e+00! 2.22999993e-10! 4.89568219e-10! 2.00913158e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.51250002e-11! 0.00000000e+00! 0.00000000e+00! 6.23419982e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 9.39999953e-11! 0.00000000e+00! 1.46409551e-11! 9.50792136e-12! 2.08986509e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29507600e+02! 1.19600000e+01! 2.61640000e+00! 6.06360000e+02! 2.77020000e+02! 6.19930000e-08! 6.69010000e-08! 1.54100000e-03! 5.07920000e-12! 1.11430000e-04! 1.24170000e-02! 0.00000000e+00! 2.06499998e-10! 5.22139998e-10! 1.88400007e-11! 0.00000000e+00! 0.00000000e+00! 4.38999965e-12! 4.69999994e-12! 2.71310006e-11! 7.33950012e-10! 0.00000000e+00! 5.45030021e-10! 1.16470000e-10! 0.00000000e+00! 0.00000000e+00! 3.49999994e-11! 4.64700015e-11! 1.49979040e-11! 9.64570958e-12! 2.11208759e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.94000024e-12! 0.00000000e+00! 3.03999989e-12! 0.00000000e+00! 0.00000000e+00! 9.19669983e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29516700e+02! 1.10190000e+01! 2.60450000e+00! 6.07160000e+02! 2.75650000e+02! 4.83110000e-08! 9.51970000e-08! 9.43140000e-03! 1.92410000e-11! 1.35010000e-04! 1.56610000e-02! 0.00000000e+00! 2.83000012e-10! 6.37123854e-10! 4.66326283e-11! 8.00370274e-12! 2.44244859e-12! 3.97254556e-11! 7.85433264e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.74999987e-10! 9.67795011e-11! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.29517400e+02! 1.09500000e+01! 2.59740000e+00! 6.26430000e+02! 2.77270000e+02! 4.46490000e-08! 1.00950000e-07! 1.06150000e-02! 3.05980000e-11! 1.30960000e-04! 1.60450000e-02! 0.00000000e+00! 3.24500010e-10! 6.66377675e-10! 5.18946101e-11! 1.24130315e-11! 1.40402091e-11! 6.68105848e-11! 1.37065715e-11! 3.55559982e-12! 0.00000000e+00! 0.00000000e+00! 8.73809969e-10! 0.00000000e+00! 1.78440891e-11! 8.01691005e-12! 1.74999987e-10! 1.37200779e-10! 1.42969872e-11! 9.37514302e-12! 2.06845079e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.30280005e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
